timestamp,equity,drawdown
2025-01-04 16:00:00,1000000.0,0.0
2025-01-04 20:00:00,1000000.0,0.0
2025-01-05 00:00:00,1000000.0,0.0
2025-01-05 04:00:00,1000000.0,0.0
2025-01-05 08:00:00,1000000.0,0.0
2025-01-05 12:00:00,1000000.0,0.0
2025-01-05 16:00:00,1000064.2898472045,0.0
2025-01-05 20:00:00,1003188.9805160944,0.0
2025-01-06 00:00:00,1010084.3217472143,0.0
2025-01-06 04:00:00,1013345.7559006343,0.0
2025-01-06 08:00:00,1012309.975029007,-0.0010221396454232075
2025-01-06 12:00:00,1042208.8358741428,0.0
2025-01-06 16:00:00,1039352.5298054875,-0.002740627377486813
2025-01-06 20:00:00,1043148.6922118462,0.0
2025-01-07 00:00:00,1037820.7986839969,-0.005107511103285108
2025-01-07 04:00:00,1037757.5293105576,-0.005168163409050932
2025-01-07 08:00:00,1029159.0173654021,-0.013411007415233466
2025-01-07 12:00:00,999043.8160820542,-0.04228052669679722
2025-01-07 16:00:00,984332.6662836487,-0.056383166050361096
2025-01-07 20:00:00,989167.6709829305,-0.05174815597425216
2025-01-08 00:00:00,984747.999106065,-0.05598501301089778
2025-01-08 04:00:00,976355.6228614696,-0.06403024789184325
2025-01-08 08:00:00,970357.2780699166,-0.06978047778364742
2025-01-08 12:00:00,973601.3641693292,-0.0666705797186516
2025-01-08 16:00:00,949999.9999999999,-0.08929569955586868
2025-01-08 20:00:00,949999.9999999999,-0.08929569955586868
2025-01-09 00:00:00,949999.9999999999,-0.08929569955586868
2025-01-09 04:00:00,949999.9999999999,-0.08929569955586868
2025-01-09 08:00:00,949999.9999999999,-0.08929569955586868
2025-01-09 12:00:00,949999.9999999999,-0.08929569955586868
2025-01-09 16:00:00,949999.9999999999,-0.08929569955586868
2025-01-09 20:00:00,949999.9999999999,-0.08929569955586868
2025-01-10 00:00:00,949999.9999999999,-0.08929569955586868
2025-01-10 04:00:00,949999.9999999999,-0.08929569955586868
2025-01-10 08:00:00,955569.9572360063,-0.08395613744205718
2025-01-10 12:00:00,942283.1103395715,-0.09669338860829499
2025-01-10 16:00:00,958540.467016682,-0.08110849951387532
2025-01-10 20:00:00,952280.6757557794,-0.08710936143091388
2025-01-11 00:00:00,946846.4730290455,-0.09231878437062101
2025-01-11 04:00:00,947328.1501397238,-0.09185703130102078
2025-01-11 08:00:00,951288.1594546532,-0.08806082339269973
2025-01-11 12:00:00,948866.7012448132,-0.0903821206611703
2025-01-11 16:00:00,947139.0994156997,-0.09203826215088477
2025-01-11 20:00:00,950906.0356507747,-0.08842714106795674
2025-01-12 00:00:00,950891.9574053686,-0.08844063698230842
2025-01-12 04:00:00,947845.0228639172,-0.09136153844554164
2025-01-12 08:00:00,947411.6140232026,-0.09177701980879353
2025-01-12 12:00:00,955309.5096959944,-0.08420581185756126
2025-01-12 16:00:00,951087.0416631382,-0.08825362216915078
2025-01-12 20:00:00,949777.7648403757,-0.08950874220384719
2025-01-13 00:00:00,947365.356931154,-0.09182136352737735
2025-01-13 04:00:00,940357.4074858158,-0.09853943689281376
