timestamp,equity,drawdown
2025-03-31 08:00:00,1000000.0,0.0
2025-03-31 12:00:00,1000000.0,0.0
2025-03-31 16:00:00,987942.4460431654,-0.0120575539568346
2025-03-31 20:00:00,989484.412470024,-0.010515587529976037
2025-04-01 00:00:00,994424.4604316547,-0.005575539568345295
2025-04-01 04:00:00,1000899.2805755396,0.0
2025-04-01 08:00:00,1006080.335731415,0.0
2025-04-01 12:00:00,1022375.2997601919,0.0
2025-04-01 16:00:00,1018703.8369304555,-0.0035911106524165715
2025-04-01 20:00:00,1021595.923261391,-0.000762319374288234
2025-04-02 00:00:00,1013788.96882494,-0.008398413906581963
2025-04-02 04:00:00,1012543.165467626,-0.009616952106405747
2025-04-02 08:00:00,1013652.2781774581,-0.008532112996841678
2025-04-02 12:00:00,1039730.2158273382,0.0
2025-04-02 16:00:00,1042446.0431654677,0.0
2025-04-02 20:00:00,989305.7553956836,-0.05097653554175286
2025-04-03 00:00:00,1000970.0239808153,-0.03978720956981835
2025-04-03 04:00:00,1000826.1390887289,-0.039925235794801145
2025-04-03 08:00:00,995678.6570743406,-0.04486312399355874
2025-04-03 12:00:00,983526.3788968825,-0.05652058891189328
2025-04-03 16:00:00,982231.4148681056,-0.057762824936738
2025-04-03 20:00:00,996797.3621103116,-0.043789970094318086
2025-04-04 00:00:00,992664.2685851319,-0.04775477340694741
2025-04-04 04:00:00,1006917.2661870503,-0.03408212560386488
2025-04-04 08:00:00,991079.1366906475,-0.04927536231884065
2025-04-04 12:00:00,993669.0647482014,-0.046790890269151224
2025-04-04 16:00:00,1006619.9040767386,-0.03436737980216244
2025-04-04 20:00:00,1005285.3717026379,-0.03564757303887745
2025-04-05 00:00:00,1002735.0119904077,-0.03809408787669658
2025-04-05 04:00:00,1000868.1055155875,-0.039884978145847794
2025-04-05 08:00:00,1000480.8153477219,-0.04025649873475956
2025-04-05 12:00:00,990257.793764988,-0.05006326201978385
2025-04-05 16:00:00,993115.1079136691,-0.04732229123533475
2025-04-05 20:00:00,1001305.7553956833,-0.03946514837819201
