timestamp,equity,drawdown
2025-01-02 08:00:00,1000000.0,0.0
2025-01-02 12:00:00,1000000.0,0.0
2025-01-02 16:00:00,1000000.0,0.0
2025-01-02 20:00:00,1000000.0,0.0
2025-01-03 00:00:00,1000000.0,0.0
2025-01-03 04:00:00,1000000.0,0.0
2025-01-03 08:00:00,1000000.0,0.0
2025-01-03 12:00:00,1000000.0,0.0
2025-01-03 16:00:00,1000000.0,0.0
2025-01-03 20:00:00,1000000.0,0.0
2025-01-04 00:00:00,1000000.0,0.0
2025-01-04 04:00:00,1000000.0,0.0
2025-01-04 08:00:00,1000000.0,0.0
2025-01-04 12:00:00,1000000.0,0.0
2025-01-04 16:00:00,1000000.0,0.0
2025-01-04 20:00:00,1000000.0,0.0
2025-01-05 00:00:00,1000000.0,0.0
2025-01-05 04:00:00,1000000.0,0.0
2025-01-05 08:00:00,1000000.0,0.0
2025-01-05 12:00:00,1000000.0,0.0
2025-01-05 16:00:00,1000000.0,0.0
2025-01-05 20:00:00,1000000.0,0.0
2025-01-06 00:00:00,1000000.0,0.0
2025-01-06 04:00:00,1000000.0,0.0
2025-01-06 08:00:00,1000000.0,0.0
2025-01-06 12:00:00,1000000.0,0.0
2025-01-06 16:00:00,1000000.0,0.0
2025-01-06 20:00:00,1000000.0,0.0
2025-01-07 00:00:00,1000000.0,0.0
2025-01-07 04:00:00,1000000.0,0.0
2025-01-07 08:00:00,1000000.0,0.0
2025-01-07 12:00:00,1000000.0,0.0
2025-01-07 16:00:00,1000000.0,0.0
2025-01-07 20:00:00,1000000.0,0.0
2025-01-08 00:00:00,1000000.0,0.0
2025-01-08 04:00:00,1000000.0,0.0
2025-01-08 08:00:00,1000000.0,0.0
2025-01-08 12:00:00,1000000.0,0.0
2025-01-08 16:00:00,1000000.0,0.0
2025-01-08 20:00:00,1000000.0,0.0
2025-01-09 00:00:00,1000000.0,0.0
2025-01-09 04:00:00,1000000.0,0.0
2025-01-09 08:00:00,1000000.0,0.0
2025-01-09 12:00:00,1000000.0,0.0
2025-01-09 16:00:00,1000000.0,0.0
2025-01-09 20:00:00,1000000.0,0.0
2025-01-10 00:00:00,1000000.0,0.0
2025-01-10 04:00:00,1000000.0,0.0
2025-01-10 08:00:00,1000000.0,0.0
2025-01-10 12:00:00,1000000.0,0.0
2025-01-10 16:00:00,1000000.0,0.0
2025-01-10 20:00:00,1000000.0,0.0
2025-01-11 00:00:00,1000000.0,0.0
2025-01-11 04:00:00,1000000.0,0.0
2025-01-11 08:00:00,1000000.0,0.0
2025-01-11 12:00:00,1000000.0,0.0
2025-01-11 16:00:00,1000000.0,0.0
2025-01-11 20:00:00,1000000.0,0.0
2025-01-12 00:00:00,1000000.0,0.0
2025-01-12 04:00:00,1000000.0,0.0
2025-01-12 08:00:00,1000000.0,0.0
2025-01-12 12:00:00,1000000.0,0.0
2025-01-12 16:00:00,1000000.0,0.0
2025-01-12 20:00:00,1000000.0,0.0
2025-01-13 00:00:00,1000000.0,0.0
2025-01-13 04:00:00,1000000.0,0.0
2025-01-13 08:00:00,1000000.0,0.0
2025-01-13 12:00:00,1000000.0,0.0
2025-01-13 16:00:00,1000000.0,0.0
2025-01-13 20:00:00,1000000.0,0.0
2025-01-14 00:00:00,1000000.0,0.0
2025-01-14 04:00:00,1000000.0,0.0
2025-01-14 08:00:00,1000000.0,0.0
2025-01-14 12:00:00,999483.89664253,-0.0005161033574700123
2025-01-14 16:00:00,999438.297149099,-0.0005617028509010561
2025-01-14 20:00:00,1000702.6467396881,0.0
2025-01-15 00:00:00,1007333.2276254167,0.0
2025-01-15 04:00:00,1007618.2244593609,0.0
2025-01-15 08:00:00,1001773.1984831949,-0.005800833921302059
2025-01-15 12:00:00,1026148.2004263552,0.0
2025-01-15 16:00:00,1034801.7406570264,0.0
2025-01-15 20:00:00,1041496.575374408,0.0
2025-01-16 00:00:00,1031018.0190543701,-0.010061056913481433
2025-01-16 04:00:00,1033222.3400209136,-0.007944563188333004
2025-01-16 08:00:00,1027855.0723736506,-0.01309798161924194
2025-01-16 12:00:00,1027935.9078392783,-0.013020366898714738
2025-01-16 16:00:00,1039678.8137499054,-0.0017453361513446476
2025-01-16 20:00:00,1036110.6533889233,-0.005171329520261349
2025-01-17 00:00:00,1046984.0598679894,0.0
2025-01-17 04:00:00,1051276.6303632518,0.0
2025-01-17 08:00:00,1059325.9773059613,0.0
2025-01-17 12:00:00,1078253.912488354,0.0
